"","x"
"1318","ATP6V0D1"
"1319","ATP6V0D2"
"1320","ATP6V0E1"
"1321","ATP6V0E2"
"1322","ATP6V0E2-AS1"
"1323","ATP6V1A"
"1324","ATP6V1B1"
"1325","ATP6V1B2"
"1326","ATP6V1C1"
"1327","ATP6V1C2"
"1328","ATP6V1D"
"1329","ATP6V1E1"
"1330","ATP6V1E2"
"1331","ATP6V1F"
"1332","ATP6V1G1"
"1333","ATP6V1G2"
"1334","ATP6V1G2-DDX39B"
"1335","ATP6V1G3"
"1336","ATP6V1H"
"1337","ATP7A"
"1338","ATP7B"
"1339","ATP8A1"
"1340","ATP8A2"
"1341","ATP8B1"
"1342","ATP8B2"
"1343","ATP8B3"
"1344","ATP8B4"
"1345","ATP8B5P"
"1346","ATP9A"
"1347","ATP9B"
"1348","ATPAF1"
"1349","ATPAF1-AS1"
"1350","ATPAF2"
"1351","ATPBD4"
"1352","ATPBD4-AS1"
"1353","ATPIF1"
"1354","ATR"
"1355","ATRAID"
"1356","ATRIP"
"1357","ATRN"
"1358","ATRNL1"
"1359","ATRX"
"1360","ATXN1"
"1361","ATXN10"
"1362","ATXN1L"
"1363","ATXN2"
"1364","ATXN2L"
"1365","ATXN3"
"1366","ATXN3L"
"1367","ATXN7"
"1368","ATXN7L1"
"1369","ATXN7L2"
"1370","ATXN7L3"
"1371","ATXN7L3B"
"1372","ATXN8OS"
"1373","AUH"
"1374","AUNIP"
"1375","AUP1"
"1376","AURKA"
"1377","AURKAIP1"
"1378","AURKAPS1"
"1379","AURKB"
"1380","AURKC"
"1381","AUTS2"
"1382","AVEN"
"1383","AVIL"
"1384","AVL9"
"1385","AVP"
"1386","AVPI1"
"1387","AVPR1A"
"1388","AVPR1B"
"1389","AVPR2"
"1390","AWAT1"
"1391","AWAT2"
"1392","AXDND1"
"1393","AXIN1"
"1394","AXIN2"
"1395","AXL"
"1396","AZGP1"
"1397","AZGP1P1"
"1398","AZI1"
"1399","AZI2"
"1400","AZIN1"
"1401","AZU1"
"1402","B2M"
"1403","B3GALNT1"
"1404","B3GALNT2"
"1405","B3GALT1"
"1406","B3GALT2"
"1407","B3GALT4"
"1408","B3GALT5"
"1409","B3GALT6"
"1410","B3GALTL"
"1411","B3GAT1"
"1412","B3GAT2"
"1413","B3GAT3"
"1414","B3GNT1"
"1415","B3GNT2"
"1416","B3GNT3"
"1417","B3GNT4"
"1418","B3GNT5"
"1419","B3GNT6"
"1420","B3GNT7"
"1421","B3GNT8"
"1422","B3GNT9"
"1423","B3GNTL1"
"1424","B4GALNT1"
"1425","B4GALNT2"
"1426","B4GALNT3"
"1427","B4GALNT4"
"1428","B4GALT1"
"1429","B4GALT2"
"1430","B4GALT3"
"1431","B4GALT4"
"1432","B4GALT5"
"1433","B4GALT6"
"1434","B4GALT7"
"1435","B9D1"
"1436","B9D2"
"1437","BAALC"
"1438","BAAT"
"1439","BABAM1"
"1440","BACE1"
"1441","BACE1-AS"
"1442","BACE2"
"1443","BACH1"
"1444","BACH2"
"1445","BAD"
"1446","BAG1"
"1447","BAG2"
"1448","BAG3"
"1449","BAG4"
"1450","BAG5"
"1451","BAG6"
"1452","BAGE"
"1453","BAGE2"
"1454","BAGE3"
"1455","BAGE4"
"1456","BAGE5"
"1457","BAHCC1"
"1458","BAHD1"
"1459","BAI1"
"1460","BAI2"
"1461","BAI3"
"1462","BAIAP2"
"1463","BAIAP2L1"
"1464","BAIAP2L2"
"1465","BAIAP3"
"1466","BAK1"
"1467","BAMBI"
"1468","BANCR"
"1469","BANF1"
"1470","BANF2"
"1471","BANK1"
"1472","BANP"
"1473","BAP1"
"1474","BARD1"
"1475","BARHL1"
"1476","BARHL2"
"1477","BARX1"
"1478","BARX2"
"1479","BASP1"
"1480","BASP1P1"
"1481","BATF"
"1482","BATF2"
"1483","BATF3"
"1484","BAX"
"1485","BAZ1A"
"1486","BAZ1B"
"1487","BAZ2A"
"1488","BAZ2B"
"1489","BBC3"
"1490","BBIP1"
"1491","BBOX1"
"1492","BBS1"
"1493","BBS10"
"1494","BBS12"
"1495","BBS2"
"1496","BBS4"
"1497","BBS5"
"1498","BBS7"
"1499","BBS9"
"1500","BBX"
"1501","BCAM"
"1502","BCAN"
"1503","BCAP29"
"1504","BCAP31"
"1505","BCAR1"
"1506","BCAR3"
"1507","BCAR4"
"1508","BCAS1"
"1509","BCAS2"
"1510","BCAS3"
"1511","BCAS4"
"1512","BCAT1"
"1513","BCAT2"
"1514","BCCIP"
"1515","BCDIN3D"
"1516","BCDIN3D-AS1"
"1517","BCHE"
"1518","BCKDHA"
"1519","BCKDHB"
"1520","BCKDK"
"1521","BCL10"
"1522","BCL11A"
"1523","BCL11B"
"1524","BCL2"
"1525","BCL2A1"
"1526","BCL2L1"
"1527","BCL2L10"
"1528","BCL2L11"
"1529","BCL2L12"
"1530","BCL2L13"
"1531","BCL2L14"
"1532","BCL2L15"
"1533","BCL2L2"
"1534","BCL2L2-PABPN1"
"1535","BCL3"
"1536","BCL6"
"1537","BCL6B"
"1538","BCL7A"
"1539","BCL7B"
"1540","BCL7C"
"1541","BCL9"
"1542","BCL9L"
"1543","BCLAF1"
"1544","BCMO1"
"1545","BCO2"
"1546","BCOR"
"1547","BCORL1"
"1548","BCORP1"
"1549","BCR"
"1550","BCRP2"
"1551","BCRP3"
"1552","BCS1L"
"1553","BCYRN1"
"1554","BDH1"
"1555","BDH2"
"1556","BDKRB1"
"1557","BDKRB2"
"1558","BDNF"
"1559","BDNF-AS"
"1560","BDP1"
"1561","BEAN1"
"1562","BECN1"
"1563","BEGAIN"
"1564","BEND2"
"1565","BEND3"
"1566","BEND4"
"1567","BEND5"
"1568","BEND6"
"1569","BEND7"
"1570","BEST1"
"1571","BEST2"
"1572","BEST3"
"1573","BEST4"
"1574","BET1"
"1575","BET1L"
"1576","BET3L"
"1577","BEX1"
"1578","BEX2"
"1579","BEX4"
"1580","BEX5"
"1581","BFAR"
"1582","BFSP1"
"1583","BFSP2"
"1584","BGLAP"
"1585","BGN"
"1586","BHLHA15"
"1587","BHLHA9"
"1588","BHLHB9"
"1589","BHLHE22"
"1590","BHLHE23"
"1591","BHLHE40"
"1592","BHLHE41"
"1593","BHMT"
"1594","BHMT2"
"1595","BICC1"
"1596","BICD1"
"1597","BICD2"
"1598","BID"
"1599","BIK"
"1600","BIN1"
"1601","BIN2"
"1602","BIN3"
"1603","BIRC2"
"1604","BIRC3"
"1605","BIRC5"
"1606","BIRC6"
"1607","BIRC7"
"1608","BIRC8"
"1609","BIVM"
"1610","BIVM-ERCC5"
"1611","BK250D10.8"
"1612","BLCAP"
"1613","BLID"
"1614","BLK"
"1615","BLM"
"1616","BLMH"
"1617","BLNK"
"1618","BLOC1S1"
"1619","BLOC1S1-RDH5"
"1620","BLOC1S2"
"1621","BLOC1S3"
"1622","BLOC1S4"
"1623","BLOC1S5"
"1624","BLOC1S5-TXNDC5"
"1625","BLOC1S6"
"1626","BLVRA"
"1627","BLVRB"
"1628","BLZF1"
"1629","BMF"
"1630","BMI1"
"1631","BMP1"
"1632","BMP10"
"1633","BMP15"
"1634","BMP2"
"1635","BMP2K"
"1636","BMP3"
"1637","BMP4"
"1638","BMP5"
"1639","BMP6"
"1640","BMP7"
"1641","BMP8A"
"1642","BMP8B"
"1643","BMPER"
"1644","BMPR1A"
"1645","BMPR1B"
"1646","BMPR2"
"1647","BMS1"
"1648","BMS1P1"
"1649","BMS1P2"
"1650","BMS1P4"
"1651","BMS1P5"
"1652","BMS1P6"
"1653","BMX"
"1654","BNC1"
"1655","BNC2"
"1656","BNIP1"
"1657","BNIP2"
"1658","BNIP3"
"1659","BNIP3L"
"1660","BNIPL"
"1661","BOC"
"1662","BOD1"
"1663","BOD1L1"
"1664","BOD1L2"
"1665","BOK"
"1666","BOK-AS1"
"1667","BOLA1"
"1668","BOLA2"
"1669","BOLA2B"
"1670","BOLA3"
"1671","BOLA3-AS1"
"1672","BOLL"
"1673","BOP1"
"1674","BORA"
"1675","BPESC1"
"1676","BPGM"
"1677","BPHL"
"1678","BPI"
"1679","BPIFA1"
"1680","BPIFA2"
"1681","BPIFA3"
"1682","BPIFA4P"
"1683","BPIFB1"
"1684","BPIFB2"
"1685","BPIFB3"
"1686","BPIFB4"
"1687","BPIFB6"
"1688","BPIFC"
"1689","BPNT1"
"1690","BPTF"
"1691","BPY2"
"1692","BPY2B"
"1693","BPY2C"
"1694","BRAF"
"1695","BRAP"
"1696","BRAT1"
"1697","BRCA1"
"1698","BRCA2"
"1699","BRCC3"
"1700","BRD1"
"1701","BRD2"
"1702","BRD3"
"1703","BRD4"
"1704","BRD7"
"1705","BRD7P3"
"1706","BRD8"
"1707","BRD9"
"1708","BRDT"
"1709","BRE"
"1710","BRE-AS1"
"1711","BREA2"
"1712","BRF1"
"1713","BRF2"
"1714","BRI3"
"1715","BRI3BP"
"1716","BRIP1"
"1717","BRIX1"
"1718","BRK1"
"1719","BRMS1"
"1720","BRMS1L"
"1721","BROX"
"1722","BRPF1"
"1723","BRPF3"
"1724","BRS3"
"1725","BRSK1"
"1726","BRSK2"
"1727","BRWD1"
"1728","BRWD1-AS1"
"1729","BRWD1-IT2"
"1730","BRWD3"
"1731","BSCL2"
"1732","BSDC1"
"1733","BSG"
"1734","BSN"
"1735","BSN-AS2"
"1736","BSND"
"1737","BSPH1"
"1738","BSPRY"
"1739","BST1"
"1740","BST2"
"1741","BSX"
"1742","BTAF1"
"1743","BTBD1"
"1744","BTBD10"
"1745","BTBD11"
"1746","BTBD16"
"1747","BTBD17"
"1748","BTBD18"
"1749","BTBD19"
"1750","BTBD2"
"1751","BTBD3"
"1752","BTBD6"
"1753","BTBD7"
"1754","BTBD8"
"1755","BTBD9"
"1756","BTC"
"1757","BTD"
"1758","BTF3"
"1759","BTF3L4"
"1760","BTF3P11"
"1761","BTG1"
"1762","BTG2"
"1763","BTG3"
"1764","BTG4"
"1765","BTK"
"1766","BTLA"
"1767","BTN1A1"
"1768","BTN2A1"
"1769","BTN2A2"
"1770","BTN2A3P"
"1771","BTN3A1"
"1772","BTN3A2"
"1773","BTN3A3"
"1774","BTNL2"
"1775","BTNL3"
"1776","BTNL8"
"1777","BTNL9"
"1778","BTRC"
"1779","BUB1"
"1780","BUB1B"
"1781","BUB3"
"1782","BUD13"
"1783","BUD31"
"1784","BVES"
"1785","BVES-AS1"
"1786","BYSL"
"1787","BZRAP1"
"1788","BZRAP1-AS1"
"1789","BZW1"
"1790","BZW2"
"1791","C10orf10"
"1792","C10orf105"
"1793","C10orf107"
"1794","C10orf108"
"1795","C10orf11"
"1796","C10orf111"
"1797","C10orf113"
"1798","C10orf114"
"1799","C10orf116"
"1800","C10orf118"
"1801","C10orf12"
"1802","C10orf120"
"1803","C10orf122"
"1804","C10orf128"
"1805","C10orf129"
"1806","C10orf131"
"1807","C10orf137"
"1808","C10orf2"
"1809","C10orf25"
"1810","C10orf32"
"1811","C10orf32-AS3MT"
"1812","C10orf35"
"1813","C10orf40"
"1814","C10orf47"
"1815","C10orf53"
"1816","C10orf54"
"1817","C10orf55"
"1818","C10orf57"
"1819","C10orf62"
"1820","C10orf67"
"1821","C10orf68"
"1822","C10orf71"
"1823","C10orf76"
"1824","C10orf82"
"1825","C10orf88"
"1826","C10orf90"
"1827","C10orf91"
"1828","C10orf95"
"1829","C10orf99"
"1830","C11orf1"
"1831","C11orf10"
"1832","C11orf16"
"1833","C11orf20"
"1834","C11orf21"
"1835","C11orf24"
"1836","C11orf30"
"1837","C11orf31"
"1838","C11orf34"
"1839","C11orf35"
"1840","C11orf36"
"1841","C11orf40"
"1842","C11orf41"
"1843","C11orf42"
"1844","C11orf45"
"1845","C11orf48"
"1846","C11orf49"
"1847","C11orf52"
"1848","C11orf53"
"1849","C11orf54"
"1850","C11orf57"
"1851","C11orf58"
"1852","C11orf63"
"1853","C11orf65"
"1854","C11orf67"
"1855","C11orf68"
"1856","C11orf70"
"1857","C11orf71"
"1858","C11orf73"
"1859","C11orf74"
"1860","C11orf75"
"1861","C11orf80"
"1862","C11orf82"
"1863","C11orf83"
"1864","C11orf84"
"1865","C11orf85"
"1866","C11orf86"
"1867","C11orf87"
"1868","C11orf88"
"1869","C11orf9"
"1870","C11orf91"
"1871","C11orf92"
"1872","C11orf93"
"1873","C11orf94"
"1874","C11orf95"
"1875","C11orf96"
"1876","C12orf10"
"1877","C12orf23"
"1878","C12orf26"
"1879","C12orf29"
"1880","C12orf32"
"1881","C12orf35"
"1882","C12orf36"
"1883","C12orf39"
"1884","C12orf4"
"1885","C12orf40"
"1886","C12orf42"
"1887","C12orf43"
"1888","C12orf44"
"1889","C12orf45"
"1890","C12orf49"
"1891","C12orf5"
"1892","C12orf50"
"1893","C12orf51"
"1894","C12orf52"
"1895","C12orf53"
"1896","C12orf54"
"1897","C12orf56"
"1898","C12orf57"
"1899","C12orf59"
"1900","C12orf60"
"1901","C12orf61"
"1902","C12orf65"
"1903","C12orf66"
"1904","C12orf68"
"1905","C12orf69"
"1906","C12orf70"
"1907","C12orf71"
"1908","C12orf73"
"1909","C12orf74"
"1910","C12orf75"
"1911","C12orf76"
"1912","C12orf77"
"1913","C13orf33"
"1914","C13orf35"
"1915","C14orf1"
"1916","C14orf101"
"1917","C14orf102"
"1918","C14orf105"
"1919","C14orf118"
"1920","C14orf119"
"1921","C14orf126"
"1922","C14orf129"
"1923","C14orf132"
"1924","C14orf142"
"1925","C14orf149"
"1926","C14orf159"
"1927","C14orf162"
"1928","C14orf166"
"1929","C14orf166B"
"1930","C14orf169"
"1931","C14orf176"
"1932","C14orf177"
"1933","C14orf178"
"1934","C14orf180"
"1935","C14orf182"
"1936","C14orf183"
"1937","C14orf2"
"1938","C14orf23"
"1939","C14orf28"
"1940","C14orf37"
"1941","C14orf38"
"1942","C14orf39"
"1943","C14orf43"
"1944","C14orf45"
"1945","C14orf64"
"1946","C14orf79"
"1947","C14orf80"
"1948","C14orf93"
"1949","C15orf23"
"1950","C15orf26"
"1951","C15orf27"
"1952","C15orf29"
"1953","C15orf32"
"1954","C15orf37"
"1955","C15orf38"
"1956","C15orf38-AP3S2"
"1957","C15orf39"
"1958","C15orf40"
"1959","C15orf41"
"1960","C15orf43"
"1961","C15orf44"
"1962","C15orf48"
"1963","C15orf52"
"1964","C15orf53"
"1965","C15orf54"
"1966","C15orf55"
"1967","C15orf56"
"1968","C15orf57"
"1969","C15orf59"
"1970","C15orf60"
"1971","C15orf61"
"1972","C15orf62"
"1973","C15orf63"
"1974","C16orf11"
"1975","C16orf13"
"1976","C16orf3"
"1977","C16orf45"
"1978","C16orf46"
"1979","C16orf48"
"1980","C16orf5"
"1981","C16orf52"
"1982","C16orf53"
"1983","C16orf54"
"1984","C16orf55"
"1985","C16orf57"
"1986","C16orf58"
"1987","C16orf59"
"1988","C16orf62"
"1989","C16orf7"
"1990","C16orf70"
"1991","C16orf71"
"1992","C16orf72"
"1993","C16orf73"
"1994","C16orf74"
"1995","C16orf78"
"1996","C16orf79"
"1997","C16orf80"
"1998","C16orf82"
"1999","C16orf86"
"2000","C16orf87"
"2001","C16orf88"
"2002","C16orf89"
"2003","C16orf90"
"2004","C16orf91"
"2005","C16orf92"
"2006","C16orf93"
"2007","C16orf95"
"2008","C16orf96"
"2009","C17orf100"
"2010","C17orf101"
"2011","C17orf102"
"2012","C17orf103"
"2013","C17orf104"
"2014","C17orf105"
"2015","C17orf107"
"2016","C17orf108"
"2017","C17orf109"
"2018","C17orf110"
"2019","C17orf112"
"2020","C17orf28"
"2021","C17orf47"
"2022","C17orf49"
"2023","C17orf50"
"2024","C17orf51"
"2025","C17orf53"
"2026","C17orf58"
"2027","C17orf59"
"2028","C17orf61"
"2029","C17orf61-PLSCR3"
"2030","C17orf62"
"2031","C17orf64"
"2032","C17orf65"
"2033","C17orf66"
"2034","C17orf67"
"2035","C17orf69"
"2036","C17orf70"
"2037","C17orf72"
"2038","C17orf74"
"2039","C17orf75"
"2040","C17orf76-AS1"
"2041","C17orf77"
"2042","C17orf78"
"2043","C17orf79"
"2044","C17orf80"
"2045","C17orf82"
"2046","C17orf85"
"2047","C17orf89"
"2048","C17orf96"
"2049","C17orf97"
"2050","C17orf98"
"2051","C17orf99"
"2052","C18orf1"
"2053","C18orf21"
"2054","C18orf25"
"2055","C18orf26"
"2056","C18orf32"
"2057","C18orf34"
"2058","C18orf42"
"2059","C18orf54"
"2060","C18orf56"
"2061","C18orf61"
"2062","C18orf62"
"2063","C18orf63"
"2064","C18orf8"
"2065","C19orf10"
"2066","C19orf12"
"2067","C19orf18"
"2068","C19orf21"
"2069","C19orf24"
"2070","C19orf25"
"2071","C19orf26"
"2072","C19orf29-AS1"
"2073","C19orf33"
"2074","C19orf35"
"2075","C19orf38"
"2076","C19orf40"
"2077","C19orf42"
"2078","C19orf43"
"2079","C19orf44"
"2080","C19orf45"
"2081","C19orf47"
"2082","C19orf48"
"2083","C19orf52"
"2084","C19orf53"
"2085","C19orf54"
"2086","C19orf55"
"2087","C19orf57"
"2088","C19orf59"
"2089","C19orf6"
"2090","C19orf60"
"2091","C19orf66"
"2092","C19orf69"
"2093","C19orf70"
"2094","C19orf71"
"2095","C19orf73"
"2096","C19orf76"
"2097","C19orf77"
"2098","C19orf80"
"2099","C19orf81"
"2100","C1D"
"2101","C1GALT1"
"2102","C1GALT1C1"
"2103","C1QA"
"2104","C1QB"
"2105","C1QBP"
"2106","C1QC"
"2107","C1QL1"
"2108","C1QL2"
"2109","C1QL3"
"2110","C1QL4"
"2111","C1QTNF1"
"2112","C1QTNF2"
"2113","C1QTNF3"
"2114","C1QTNF3-AMACR"
"2115","C1QTNF4"
"2116","C1QTNF5"
"2117","C1QTNF6"
"2118","C1QTNF7"
"2119","C1QTNF8"
"2120","C1QTNF9"
"2121","C1QTNF9B"
"2122","C1QTNF9B-AS1"
"2123","C1R"
"2124","C1RL"
"2125","C1RL-AS1"
"2126","C1S"
"2127","C1orf100"
"2128","C1orf101"
"2129","C1orf105"
"2130","C1orf106"
"2131","C1orf109"
"2132","C1orf110"
"2133","C1orf111"
"2134","C1orf112"
"2135","C1orf114"
"2136","C1orf115"
"2137","C1orf116"
"2138","C1orf122"
"2139","C1orf123"
"2140","C1orf126"
"2141","C1orf127"
"2142","C1orf129"
"2143","C1orf131"
"2144","C1orf140"
"2145","C1orf141"
"2146","C1orf146"
"2147","C1orf150"
"2148","C1orf151-NBL1"
"2149","C1orf158"
"2150","C1orf159"
"2151","C1orf162"
"2152","C1orf168"
"2153","C1orf170"
"2154","C1orf172"
"2155","C1orf173"
"2156","C1orf174"
"2157","C1orf177"
"2158","C1orf180"
"2159","C1orf182"
"2160","C1orf185"
"2161","C1orf186"
"2162","C1orf187"
"2163","C1orf189"
"2164","C1orf192"
"2165","C1orf194"
"2166","C1orf198"
"2167","C1orf200"
"2168","C1orf204"
"2169","C1orf21"
"2170","C1orf210"
"2171","C1orf212"
"2172","C1orf213"
"2173","C1orf216"
"2174","C1orf220"
"2175","C1orf226"
"2176","C1orf227"
"2177","C1orf228"
"2178","C1orf229"
"2179","C1orf233"
"2180","C1orf27"
"2181","C1orf31"
"2182","C1orf35"
"2183","C1orf43"
"2184","C1orf50"
"2185","C1orf51"
"2186","C1orf52"
"2187","C1orf53"
"2188","C1orf54"
"2189","C1orf56"
"2190","C1orf61"
"2191","C1orf63"
"2192","C1orf64"
"2193","C1orf65"
"2194","C1orf68"
"2195","C1orf74"
"2196","C1orf85"
"2197","C1orf86"
"2198","C1orf87"
"2199","C1orf88"
"2200","C1orf94"
"2201","C1orf95"
"2202","C1orf98"
"2203","C2"
"2204","C20orf111"
"2205","C20orf112"
"2206","C20orf118"
"2207","C20orf132"
"2208","C20orf141"
"2209","C20orf144"
"2210","C20orf151"
"2211","C20orf152"
"2212","C20orf160"
"2213","C20orf166"
"2214","C20orf166-AS1"
"2215","C20orf173"
"2216","C20orf194"
"2217","C20orf195"
"2218","C20orf196"
"2219","C20orf197"
"2220","C20orf20"
"2221","C20orf201"
"2222","C20orf202"
"2223","C20orf203"
"2224","C20orf24"
"2225","C20orf26"
"2226","C20orf27"
"2227","C20orf43"
"2228","C20orf72"
"2229","C20orf78"
"2230","C20orf79"
"2231","C20orf85"
"2232","C20orf94"
"2233","C20orf96"
"2234","C21orf119"
"2235","C21orf128"
"2236","C21orf15"
"2237","C21orf2"
"2238","C21orf33"
"2239","C21orf37"
"2240","C21orf49"
"2241","C21orf54"
"2242","C21orf56"
"2243","C21orf58"
"2244","C21orf59"
"2245","C21orf62"
"2246","C21orf67"
"2247","C21orf7"
"2248","C21orf88"
"2249","C21orf90"
"2250","C21orf91"
"2251","C21orf91-OT1"
"2252","C22orf13"
"2253","C22orf15"
"2254","C22orf23"
"2255","C22orf24"
"2256","C22orf25"
"2257","C22orf26"
"2258","C22orf28"
"2259","C22orf29"
"2260","C22orf31"
"2261","C22orf32"
"2262","C22orf34"
"2263","C22orf39"
"2264","C22orf42"
"2265","C22orf43"
"2266","C22orf45"
"2267","C22orf46"
"2268","C2CD2"
"2269","C2CD2L"
"2270","C2CD3"
"2271","C2CD4A"
"2272","C2CD4B"
"2273","C2CD4C"
"2274","C2CD4D"
"2275","C2orf15"
"2276","C2orf16"
"2277","C2orf18"
"2278","C2orf27A"
"2279","C2orf27B"
"2280","C2orf29"
"2281","C2orf40"
"2282","C2orf42"
"2283","C2orf43"
"2284","C2orf44"
"2285","C2orf47"
"2286","C2orf48"
"2287","C2orf49"
"2288","C2orf50"
"2289","C2orf51"
"2290","C2orf53"
"2291","C2orf54"
"2292","C2orf56"
"2293","C2orf57"
"2294","C2orf61"
"2295","C2orf62"
"2296","C2orf65"
"2297","C2orf66"
"2298","C2orf68"
"2299","C2orf69"
"2300","C2orf70"
"2301","C2orf71"
"2302","C2orf72"
"2303","C2orf73"
"2304","C2orf74"
"2305","C2orf76"
"2306","C2orf78"
"2307","C2orf80"
"2308","C2orf81"
"2309","C2orf82"
"2310","C2orf83"
"2311","C2orf88"
"2312","C2orf91"
"2313","C3"
"2314","C3AR1"
"2315","C3P1"
"2316","C3orf14"
"2317","C3orf15"
"2318","C3orf17"
"2319","C3orf18"
"2320","C3orf19"
"2321","C3orf20"
"2322","C3orf22"
"2323","C3orf23"
"2324","C3orf24"
"2325","C3orf26"
"2326","C3orf27"
"2327","C3orf30"
"2328","C3orf32"
"2329","C3orf33"
"2330","C3orf35"
"2331","C3orf36"
"2332","C3orf37"
"2333","C3orf38"
"2334","C3orf43"
"2335","C3orf45"
"2336","C3orf49"
"2337","C3orf52"
"2338","C3orf55"
"2339","C3orf58"
"2340","C3orf62"
"2341","C3orf65"
"2342","C3orf67"
"2343","C3orf70"
"2344","C3orf71"
"2345","C3orf72"
"2346","C3orf74"
"2347","C3orf77"
"2348","C3orf78"
"2349","C3orf79"
"2350","C3orf80"
"2351","C4A"
"2352","C4B"
"2353","C4BPA"
"2354","C4BPB"
"2355","C4orf17"
"2356","C4orf19"
"2357","C4orf21"
"2358","C4orf22"
"2359","C4orf26"
"2360","C4orf27"
"2361","C4orf29"
"2362","C4orf3"
"2363","C4orf32"
"2364","C4orf33"
"2365","C4orf34"
"2366","C4orf36"
"2367","C4orf40"
"2368","C4orf45"
"2369","C4orf46"
"2370","C4orf47"
"2371","C4orf48"
"2372","C4orf51"
"2373","C4orf52"
"2374","C4orf6"
"2375","C5"
"2376","C5AR1"
"2377","C5orf15"
"2378","C5orf20"
"2379","C5orf22"
"2380","C5orf24"
"2381","C5orf25"
"2382","C5orf27"
"2383","C5orf28"
"2384","C5orf30"
"2385","C5orf34"
"2386","C5orf38"
"2387","C5orf4"
"2388","C5orf42"
"2389","C5orf43"
"2390","C5orf44"
"2391","C5orf45"
"2392","C5orf46"
"2393","C5orf47"
"2394","C5orf48"
"2395","C5orf49"
"2396","C5orf51"
"2397","C5orf52"
"2398","C5orf54"
"2399","C5orf55"
"2400","C5orf56"
"2401","C5orf58"
"2402","C5orf60"
"2403","C5orf62"
"2404","C5orf63"
"2405","C5orf64"
"2406","C5orf65"
"2407","C6"
"2408","C6orf1"
"2409","C6orf10"
"2410","C6orf106"
"2411","C6orf108"
"2412","C6orf118"
"2413","C6orf120"
"2414","C6orf123"
"2415","C6orf130"
"2416","C6orf132"
"2417","C6orf136"
"2418","C6orf141"
"2419","C6orf147"
"2420","C6orf15"
"2421","C6orf162"
"2422","C6orf163"
"2423","C6orf164"
"2424","C6orf165"
"2425","C6orf170"
"2426","C6orf195"
"2427","C6orf201"
"2428","C6orf203"
"2429","C6orf211"
"2430","C6orf222"
"2431","C6orf223"
"2432","C6orf225"
"2433","C6orf226"
"2434","C6orf228"
"2435","C6orf25"
"2436","C6orf47"
"2437","C6orf48"
"2438","C6orf52"
"2439","C6orf57"
"2440","C6orf58"
"2441","C6orf62"
"2442","C6orf7"
"2443","C6orf70"
"2444","C6orf89"
"2445","C6orf99"
"2446","C7"
"2447","C7orf10"
"2448","C7orf13"
"2449","C7orf23"
"2450","C7orf25"
"2451","C7orf26"
"2452","C7orf29"
"2453","C7orf31"
"2454","C7orf33"
"2455","C7orf34"
"2456","C7orf41"
"2457","C7orf43"
"2458","C7orf45"
"2459","C7orf49"
"2460","C7orf50"
"2461","C7orf53"
"2462","C7orf55"
"2463","C7orf55-LUC7L2"
"2464","C7orf57"
"2465","C7orf59"
"2466","C7orf60"
"2467","C7orf61"
"2468","C7orf62"
"2469","C7orf63"
"2470","C7orf65"
"2471","C7orf66"
"2472","C7orf69"
"2473","C7orf71"
"2474","C7orf72"
"2475","C7orf73"
"2476","C8A"
"2477","C8B"
"2478","C8G"
"2479","C8orf12"
"2480","C8orf22"
"2481","C8orf31"
"2482","C8orf33"
"2483","C8orf34"
"2484","C8orf37"
"2485","C8orf4"
"2486","C8orf40"
"2487","C8orf42"
"2488","C8orf44"
"2489","C8orf44-SGK3"
"2490","C8orf46"
"2491","C8orf47"
"2492","C8orf48"
"2493","C8orf56"
"2494","C8orf58"
"2495","C8orf59"
"2496","C8orf69"
"2497","C8orf73"
"2498","C8orf74"
"2499","C8orf76"
"2500","C8orf82"
"2501","C8orf86"
"2502","C8orf87"
"2503","C9"
"2504","C9orf106"
"2505","C9orf11"
"2506","C9orf114"
"2507","C9orf116"
"2508","C9orf117"
"2509","C9orf123"
"2510","C9orf129"
"2511","C9orf131"
"2512","C9orf135"
"2513","C9orf139"
"2514","C9orf142"
"2515","C9orf152"
"2516","C9orf153"
"2517","C9orf156"
"2518","C9orf16"
"2519","C9orf163"
"2520","C9orf169"
"2521","C9orf170"
"2522","C9orf171"
"2523","C9orf172"
"2524","C9orf173"
"2525","C9orf174"
"2526","C9orf24"
"2527","C9orf3"
"2528","C9orf37"
"2529","C9orf40"
"2530","C9orf41"
"2531","C9orf43"
"2532","C9orf47"
"2533","C9orf50"
"2534","C9orf53"
"2535","C9orf57"
"2536","C9orf62"
"2537","C9orf64"
"2538","C9orf66"
"2539","C9orf69"
"2540","C9orf72"
"2541","C9orf78"
"2542","C9orf84"
"2543","C9orf85"
"2544","C9orf86"
"2545","C9orf89"
"2546","C9orf9"
"2547","C9orf91"
"2548","C9orf96"
"2549","CA1"
"2550","CA10"
"2551","CA11"
"2552","CA12"
"2553","CA13"
"2554","CA14"
"2555","CA2"
"2556","CA3"
"2557","CA4"
"2558","CA5A"
"2559","CA5B"
"2560","CA5BP1"
"2561","CA6"
"2562","CA7"
"2563","CA8"
"2564","CA9"
"2565","CAAP1"
"2566","CAB39"
"2567","CAB39L"
"2568","CABIN1"
"2569","CABLES1"
"2570","CABLES2"
"2571","CABP1"
"2572","CABP2"
"2573","CABP4"
"2574","CABP5"
"2575","CABP7"
"2576","CABS1"
"2577","CABYR"
"2578","CACFD1"
"2579","CACHD1"
