"","x"
"1376","MAP2K7"
"1377","NMRK2"
"1378","DGKD"
"1379","CTTNBP2"
"1380","ACTL6B"
"1381","RARB"
"1382","TOP2B"
"1383","TM9SF3"
"1384","NFKB2"
"1385","UBE2T"
"1386","PPP1R12B"
"1387","DNAJC10"
"1388","GTF3C1"
"1389","IL4R"
"1390","USP33"
"1391","PAK3"
"1392","CAPN6"
"1393","DCX"
"1394","SNRPA"
"1395","SPAG6"
"1396","EXOSC5"
"1397","DYNC1I2"
"1398","APBB1IP"
"1399","LRCH4"
"1400","FAM76B"
"1401","SIRT6"
"1402","TYR"
"1403","POLD3"
"1404","ACTN2"
"1405","CAPZB"
"1406","GPR137B"
"1407","NAALAD2"
"1408","PHF17"
"1409","SLC25A43"
"1410","UBE2A"
"1411","FGFR1"
"1412","FKBP6"
"1413","GTF2I"
"1414","SMC1B"
"1415","FBLN1"
"1416","ITGA8"
"1417","CST7"
"1418","MAP2"
"1419","PIAS2"
"1420","AMPH"
"1421","ARAF"
"1422","MCCC1"
"1423","LAMP3"
"1424","FAP"
"1425","NEBL"
"1426","ACER3"
"1427","UBE2K"
"1428","PIK3C3"
"1429","N4BP2"
"1430","C12orf5"
"1431","TULP3"
"1432","SYNJ2"
"1433","ADCY2"
"1434","PPP2R5C"
"1435","PMS2P1"
"1436","RBFOX1"
"1437","GNB1"
"1438","HOXA9"
"1439","EDN1"
"1440","MLLT10"
"1441","ZCWPW1"
"1442","ADCYAP1R1"
"1443","FGF20"
"1444","P2RY10"
"1445","ITM2A"
"1446","NRD1"
"1447","VDAC3"
"1448","PCM1"
"1449","TNRC6C"
"1450","CBFA2T2"
"1451","BRINP1"
"1452","ITCH"
"1453","PKD2L2"
"1454","TP53INP2"
"1455","SDF4"
"1456","MYH7B"
"1457","BPIFB2"
"1458","TP73"
"1459","TOLLIP"
"1460","UBE2D4"
"1461","CLUL1"
"1462","RUNX1T1"
"1463","CDH17"
"1464","THOC1"
"1465","FKBP7"
"1466","OSBPL6"
"1467","SLC1A3"
"1468","XRCC5"
"1469","LXN"
"1470","SP140"
"1471","MKNK1"
"1472","TNS1"
"1473","REXO1"
"1474","SAR1A"
"1475","CDC14A"
"1476","RAPGEF3"
"1477","CEACAM1"
"1478","SENP1"
"1479","DUSP13"
"1480","CIC"
"1481","LIPE"
"1482","FDFT1"
"1483","PAFAH1B3"
"1484","OPHN1"
"1485","AFM"
"1486","KIF22"
"1487","SCGN"
"1488","LRRC16A"
"1489","PGM1"
"1490","DDX1"
"1491","DNM2"
"1492","EPB41L2"
"1493","RIMS1"
"1494","MOXD1"
"1495","STX7"
"1496","RABL2B"
"1497","KEAP1"
"1498","DDX43"
"1499","PTPRH"
"1500","DCT"
"1501","SLC35C2"
"1502","CRYBG3"
"1503","EPHA6"
"1504","SCTR"
"1505","RFX3"
"1506","RIF1"
"1507","RAB21"
"1508","SLC4A4"
"1509","SMARCA2"
"1510","RDH8"
"1511","SESN1"
"1512","MID2"
"1513","PIH1D3"
"1514","COL5A3"
"1515","SRCAP"
"1516","KIAA0020"
"1517","CPB2"
"1518","CHRNA3"
"1519","KCNN2"
"1520","CNOT4"
"1521","PSEN1"
"1522","CPOX"
"1523","CLDND1"
"1524","MOK"
"1525","HSP90AA1"
"1526","RBL1"
"1527","DLGAP4"
"1528","IGSF9B"
"1529","CFHR2"
"1530","CROCCP3"
"1531","NDC80"
"1532","AP4E1"
"1533","RSBN1"
"1534","MAGI3"
"1535","CXCL2"
"1536","AFP"
"1537","COL4A4"
"1538","TCF7"
"1539","OSTM1"
"1540","CDH7"
"1541","IMPG2"
"1542","PCNP"
"1543","EXD2"
"1544","ARG2"
"1545","MEF2C"
"1546","PTPRC"
"1547","CACNA1S"
"1548","PKP1"
"1549","UBA5"
"1550","STK17B"
"1551","CDC14B"
"1552","ZNF510"
"1553","LRP2"
"1554","ZNF506"
"1555","JMJD4"
"1556","DUSP12"
"1557","AACS"
"1558","KIAA0141"
"1559","SLC13A1"
"1560","CADPS2"
"1561","PCDHB4"
"1562","PCDHA6"
"1563","PCDHGA2"
"1564","HSPB11"
"1565","PHLPP1"
"1566","ATP8B1"
"1567","IL12RB2"
"1568","SMARCD3"
"1569","WDR70"
"1570","FYB"
"1571","MPP4"
"1572","STRADB"
"1573","BZW1"
"1574","PGR"
"1575","C1QTNF3"
"1576","ME2"
"1577","C5orf22"
"1578","CCNT2"
"1579","FAM135A"
"1580","COL19A1"
"1581","EPB41L3"
"1582","COBLL1"
"1583","DLG3"
"1584","KCNK2"
"1585","SERTAD4"
"1586","TRAF5"
"1587","MRPL22"
"1588","GEMIN5"
"1589","OPRK1"
"1590","NFE2L1"
"1591","SEMA5B"
"1592","GSK3B"
"1593","ITGB5"
"1594","ERC1"
"1595","XPO1"
"1596","C4orf6"
"1597","RNF13"
"1598","TRPM3"
"1599","PALB2"
"1600","DOPEY1"
"1601","LYRM2"
"1602","BCKDHB"
"1603","KAT6A"
"1604","ZCCHC6"
"1605","ULK2"
"1606","GRHL2"
"1607","TNPO1"
"1608","PLOD1"
"1609","P2RX5"
"1610","ITGAE"
"1611","DIS3"
"1612","PIBF1"
"1613","TDRD3"
"1614","AC000111.6"
"1615","NUFIP1"
"1616","PDS5B"
"1617","OXCT1"
"1618","RRAGB"
"1619","EPYC"
"1620","CYLD"
"1621","SLC27A5"
"1622","ZNF324"
"1623","ZNF671"
"1624","ZNF416"
"1625","ZNF586"
"1626","ZNF446"
"1627","ZNF8"
"1628","ZNF264"
"1629","RPS5"
"1630","FAT1"
"1631","YTHDC1"
"1632","CHMP2B"
"1633","SMAP2"
"1634","PPIE"
"1635","ZMPSTE24"
"1636","STARD7"
"1637","NOA1"
"1638","REST"
"1639","HAL"
"1640","SSH1"
"1641","GSTP1"
"1642","APLP2"
"1643","KIAA1467"
"1644","SLCO1A2"
"1645","WBP11"
"1646","EIF3I"
"1647","NKAIN1"
"1648","COL16A1"
"1649","TXLNA"
"1650","APOB"
"1651","NCOA1"
"1652","AGBL5"
"1653","EFR3B"
"1654","KIF3C"
"1655","RAB10"
"1656","GCKR"
"1657","HADHA"
"1658","MAPRE3"
"1659","CAD"
"1660","CD59"
"1661","CD82"
"1662","BCORL1"
"1663","ATRX"
"1664","TAF9"
"1665","FCN1"
"1666","MYNN"
"1667","MECOM"
"1668","SCAMP1"
"1669","PREP"
"1670","HACE1"
"1671","SEH1L"
"1672","WDR47"
"1673","WDFY1"
"1674","OVGP1"
"1675","SLC25A24"
"1676","MAP3K4"
"1677","PILRA"
"1678","IGSF9"
"1679","ABCB1"
"1680","ZNF213"
"1681","AKR1B1"
"1682","CPNE3"
"1683","RRN3"
"1684","CTTN"
"1685","WNT11"
"1686","MTIF2"
"1687","DDHD2"
"1688","TTC39A"
"1689","EPS15"
"1690","ORC1"
"1691","MGST2"
"1692","CHERP"
"1693","ATG16L1"
"1694","USP40"
"1695","POMGNT1"
"1696","RAD54L"
"1697","MAST2"
"1698","DNAJA1"
"1699","B4GALT1"
"1700","CHMP5"
"1701","NFX1"
"1702","AQP6"
"1703","DIMT1"
"1704","IPO11"
"1705","FOLH1"
"1706","EIF2AK1"
"1707","NME8"
"1708","EPDR1"
"1709","SNX10"
"1710","SEPHS1"
"1711","MRPL28"
"1712","HBQ1"
"1713","ITPKC"
"1714","CEACAM6"
"1715","FAT2"
"1716","RBM22"
"1717","TMED2"
"1718","ERO1LB"
"1719","ZFAND6"
"1720","HSD17B2"
"1721","TXLNG"
"1722","PPEF1"
"1723","LAT2"
"1724","HUWE1"
"1725","ZW10"
"1726","ALG9"
"1727","MYBPC2"
"1728","NOX4"
"1729","ACOX3"
"1730","MTMR2"
"1731","PPP1R15A"
"1732","HSD17B14"
"1733","TRIP6"
"1734","ACHE"
"1735","FTL"
"1736","SRRT"
"1737","BAX"
"1738","NLK"
"1739","PIGS"
"1740","ADAMTS2"
"1741","TMPRSS11E"
"1742","ATXN7L3"
"1743","PGS1"
"1744","PSMC5"
"1745","UIMC1"
"1746","CETP"
"1747","MMP2"
"1748","MT3"
"1749","LPCAT2"
"1750","GNAO1"
"1751","OGFOD1"
"1752","SH3BP2"
"1753","NOP14"
"1754","ADD1"
"1755","L2HGDH"
"1756","TXNDC16"
"1757","C14orf166"
"1758","NID2"
"1759","GMCL1"
"1760","SF3B2"
"1761","KLHL42"
"1762","GNAS"
"1763","DNM1L"
"1764","PTHLH"
"1765","PHACTR3"
"1766","ERGIC2"
"1767","TFAP2C"
"1768","AURKA"
"1769","CASS4"
"1770","PIR"
"1771","AAMDC"
"1772","RFX2"
"1773","SLC6A14"
"1774","METTL2A"
"1775","SULT2B1"
"1776","ALG6"
"1777","CNOT3"
"1778","GP6"
"1779","PTPN4"
"1780","DDX18"
"1781","KHSRP"
"1782","GNA11"
"1783","ASAP3"
"1784","EDEM2"
"1785","DNMT3B"
"1786","REM1"
"1787","TPX2"
"1788","FER1L4"
"1789","PDRG1"
"1790","EPB41L1"
"1791","SLC15A1"
"1792","DOCK9"
"1793","ANKRD10"
"1794","TGDS"
"1795","DOCK3"
"1796","C3orf18"
"1797","COQ9"
"1798","TMEM40"
"1799","KIF9"
"1800","ARHGAP28"
"1801","CRLS1"
"1802","DEFB127"
"1803","PPP1R13B"
"1804","ATRN"
"1805","SMOX"
"1806","SIGLEC1"
"1807","FKBP1A"
"1808","NSFL1C"
"1809","SLC4A11"
"1810","C20orf194"
"1811","ZNF343"
"1812","EBF4"
"1813","CPXM1"
"1814","MAVS"
"1815","LZTS3"
"1816","F11"
"1817","XRN2"
"1818","PLK1S1"
"1819","DYNLL1"
"1820","TESC"
"1821","SNX5"
"1822","RPL6"
"1823","SIRPG"
"1824","MAPKAPK5"
"1825","P2RX7"
"1826","ESF1"
"1827","RBBP9"
"1828","ANAPC5"
"1829","SLC23A2"
"1830","SLC8B1"
"1831","TMEM230"
"1832","DZANK1"
"1833","KDM2B"
"1834","C20orf26"
"1835","LHX5"
"1836","TASP1"
"1837","OAS1"
"1838","GCN1L1"
"1839","RPLP0"
"1840","PXN"
"1841","SIRT4"
"1842","RPH3A"
"1843","KIF16B"
"1844","TRMT6"
"1845","CHGB"
"1846","PEBP1"
"1847","TBX5"
"1848","BRAP"
"1849","ERP29"
"1850","NOS1"
"1851","FUS"
"1852","IGBP1"
"1853","FXYD5"
"1854","ZNF302"
"1855","GRAMD1A"
"1856","FXYD3"
"1857","HEPH"
"1858","CDIP1"
"1859","CMTM1"
"1860","KCNH4"
"1861","GANAB"
"1862","GMIP"
"1863","RBM41"
"1864","BIRC5"
"1865","LAG3"
"1866","MLF2"
"1867","OTUB2"
"1868","DDX24"
"1869","ZBTB25"
"1870","NECAP1"
"1871","ARHGAP4"
"1872","ANKRD24"
"1873","DHX32"
"1874","RCOR1"
"1875","GPATCH2L"
"1876","LTBP4"
"1877","BLVRB"
"1878","SLC9A1"
"1879","SPTLC1"
"1880","PAPOLA"
"1881","CCNK"
"1882","PCBP4"
"1883","RGS1"
"1884","YPEL3"
"1885","MRPS33"
"1886","NDUFB2"
"1887","NUDC"
"1888","MAEA"
"1889","ICAM1"
"1890","STRN4"
"1891","IRAK3"
"1892","LYZ"
"1893","SI"
"1894","MUL1"
"1895","TFAP4"
"1896","PDCD7"
"1897","SPG21"
"1898","FETUB"
"1899","DNAJB11"
"1900","LEPREL1"
"1901","THPO"
"1902","CHRD"
"1903","FLT3LG"
"1904","RAB11FIP3"
"1905","GNPTG"
"1906","ZNF268"
"1907","GOLGA3"
"1908","PABPC4"
"1909","CD209"
"1910","CERS4"
"1911","MCOLN1"
"1912","USP48"
"1913","EFNB1"
"1914","PDPR"
"1915","AARS"
"1916","GLG1"
"1917","KIF4A"
"1918","TNRC6A"
"1919","FCGBP"
"1920","PLEKHG2"
"1921","DLL3"
"1922","NAT14"
"1923","PITPNM2"
"1924","EXOC1"
"1925","RBM27"
"1926","POU4F3"
"1927","OSBPL8"
"1928","DTX2"
"1929","NLRC4"
"1930","PUS7"
"1931","LAMB4"
"1932","NRCAM"
"1933","LAMB1"
"1934","SLC26A4"
"1935","SLC26A3"
"1936","DLD"
"1937","WDR7"
"1938","TXNL1"
"1939","IL5RA"
"1940","ABCC6"
"1941","CMTM6"
"1942","ITGA6"
"1943","RAPGEF4"
"1944","MLTK"
"1945","SMPX"
"1946","FH"
"1947","SEL1L3"
"1948","TF"
"1949","CDV3"
"1950","MYO15A"
"1951","ALKBH5"
"1952","APOH"
"1953","NLRP1"
"1954","PITPNM3"
"1955","SPAG7"
"1956","ORC6"
"1957","ZFHX4"
"1958","SLC17A6"
"1959","CPA1"
"1960","ZC3HC1"
"1961","ESR1"
"1962","RGS17"
"1963","ANGPT2"
"1964","TMEM101"
"1965","CD200"
"1966","CCDC80"
"1967","CMA1"
"1968","PSME1"
"1969","PPP2R3C"
"1970","HAUS4"
"1971","JPH4"
"1972","MYH7"
"1973","CEBPE"
"1974","SLC7A8"
"1975","OSGEP"
"1976","SLC22A17"
"1977","RNF31"
"1978","SCFD1"
"1979","G2E3"
"1980","HECTD1"
"1981","HNRNPC"
"1982","RPGRIP1"
"1983","SUPT16H"
"1984","TOX4"
"1985","GEMIN2"
"1986","TGM1"
"1987","TINF2"
"1988","DAZL"
"1989","TBL1Y"
"1990","SEMA6A"
"1991","TRPM7"
"1992","TYRO3"
"1993","WDR76"
"1994","CAPN3"
"1995","SNAP23"
"1996","TBX15"
"1997","PHGDH"
"1998","COL9A3"
"1999","EZR"
"2000","MYL6"
"2001","AGO1"
"2002","TEKT2"
"2003","CLSPN"
"2004","RFFL"
"2005","UNC13D"
"2006","MFSD11"
"2007","DPYSL2"
"2008","TGFB2"
"2009","GPATCH2"
"2010","NUP50"
"2011","CDC45"
"2012","COMT"
"2013","CECR1"
"2014","XXbac-B461K10.4"
"2015","VNN3"
"2016","ECHDC1"
"2017","LRRFIP2"
"2018","SEC22C"
"2019","XYLB"
"2020","HDAC6"
"2021","OR1I1"
"2022","GABRP"
"2023","KRT31"
"2024","CDC6"
"2025","UPRT"
"2026","CDC23"
"2027","AAAS"
"2028","CBX5"
"2029","FMO2"
"2030","SUCO"
"2031","MSH2"
"2032","MAP3K1"
"2033","DHPS"
"2034","HOOK2"
"2035","NXPE1"
"2036","ARCN1"
"2037","EPB41L4B"
"2038","TMEM38B"
"2039","PSMD5"
"2040","PTGS1"
"2041","NUP188"
"2042","CRAT"
"2043","SH2D3C"
"2044","NANS"
"2045","TBC1D2"
"2046","DFNB31"
"2047","PDE6C"
"2048","CWF19L1"
"2049","SEMA4G"
"2050","BTAF1"
"2051","IKZF5"
"2052","BLNK"
"2053","TLL2"
"2054","CYP26A1"
"2055","TDRD1"
"2056","SORBS1"
"2057","CRTAC1"
"2058","BAMBI"
"2059","IL11"
"2060","MYO3A"
"2061","WAC"
"2062","CREM"
"2063","NUBP2"
"2064","TPSD1"
"2065","C19orf77"
"2066","HIVEP1"
"2067","TREM2"
"2068","KCNK16"
"2069","CRISP3"
"2070","FKBP5"
"2071","SRPK1"
"2072","BRPF3"
"2073","MRPS18A"
"2074","PGC"
"2075","TMEM14A"
"2076","EFHC1"
"2077","NCR2"
"2078","HSP90AB1"
"2079","MLN"
"2080","CDC5L"
"2081","ITPR3"
"2082","ZNF184"
"2083","DSP"
"2084","SIRT1"
"2085","HNRNPH3"
"2086","IFT74"
"2087","JAK2"
"2088","IL12RB1"
"2089","ABL1"
"2090","ACOT7"
"2091","SH3GLB1"
"2092","CDC7"
"2093","SYDE2"
"2094","PCSK5"
"2095","SCD"
"2096","TMED1"
"2097","ABLIM1"
"2098","ERMP1"
"2099","RAB18"
"2100","NRP1"
"2101","HSD17B7P2"
"2102","PRTFDC1"
"2103","PALMD"
"2104","TSPAN15"
"2105","H2AFY2"
"2106","FAM21A"
"2107","MAST3"
"2108","MZF1"
"2109","OCEL1"
"2110","MYO9B"
"2111","KCNK6"
"2112","CATSPERG"
"2113","PSMD8"
"2114","FBXL19"
"2115","STX1B"
"2116","HSD3B7"
"2117","SETD1A"
"2118","BCL7C"
"2119","MAGEB2"
"2120","EFNA2"
"2121","CIRBP"
"2122","ATP5D"
"2123","C19orf26"
"2124","PCDH11Y"
"2125","AMELY"
"2126","PRKY"
"2127","IGFALS"
"2128","HNRNPM"
"2129","MARCH2"
"2130","NDUFB7"
"2131","TECR"
"2132","TIMM13"
"2133","CDC34"
"2134","MTAP"
"2135","MISP"
"2136","CEP170B"
"2137","POLR2E"
"2138","POLRMT"
"2139","HCN2"
"2140","CDHR5"
"2141","IZUMO4"
"2142","RASSF7"
"2143","GADD45B"
"2144","PALM"
"2145","MADCAM1"
"2146","IGF2-AS"
"2147","MKNK2"
"2148","ARVCF"
"2149","TRMT2A"
"2150","RANBP1"
"2151","ZDHHC8"
"2152","KLHL22"
"2153","MED15"
"2154","SERPIND1"
"2155","SNAP29"
"2156","CRKL"
"2157","LZTR1"
"2158","MMP11"
"2159","CECR2"
"2160","SMARCB1"
"2161","P2RX6"
"2162","DERL3"
"2163","SLC7A4"
"2164","BCL2L13"
"2165","DDTL"
"2166","DDT"
"2167","GSTT2"
"2168","OSM"
"2169","CABIN1"
"2170","TBC1D10A"
"2171","SUSD2"
"2172","SF3A1"
"2173","GGT5"
"2174","RNF215"
"2175","SEC14L2"
"2176","SEC14L3"
"2177","SPECC1L"
"2178","PPIL2"
"2179","UPB1"
"2180","YPEL1"
"2181","SNRPD3"
"2182","PES1"
"2183","MAPK1"
"2184","GGT1"
"2185","PRODH"
"2186","PPM1F"
"2187","SLC35E4"
"2188","TOP3B"
"2189","CRYBB3"
"2190","CYTH4"
"2191","DGCR14"
"2192","CRYBB2P1"
"2193","MFNG"
"2194","CARD10"
"2195","LRP5L"
"2196","SLC25A1"
"2197","ADRBK2"
"2198","PLA2G3"
"2199","LGALS2"
"2200","GGA1"
"2201","HIRA"
"2202","SH3BP1"
"2203","SEZ6L"
"2204","LGALS1"
"2205","HPS4"
"2206","PIK3IP1"
"2207","NOL12"
"2208","SRRD"
"2209","PATZ1"
"2210","TRIOBP"
"2211","TFIP11"
"2212","GCAT"
"2213","GGTLC2"
"2214","CRYBB1"
"2215","ANKRD54"
"2216","EIF3L"
"2217","NHP2L1"
"2218","MICALL1"
"2219","POLR2F"
"2220","SOX10"
"2221","CCDC134"
"2222","DEPDC5"
"2223","PICK1"
"2224","TTC28"
"2225","SLC16A8"
"2226","CENPM"
"2227","SEPT3"
"2228","SLC5A1"
"2229","TPTEP1"
"2230","SLC5A4"
"2231","KDELR3"
"2232","CYP2D6"
"2233","DDX17"
"2234","DMC1"
"2235","TCF20"
"2236","HSCB"
"2237","CBY1"
"2238","TOMM22"
"2239","RTDR1"
"2240","XBP1"
"2241","RTCB"
"2242","JOSD1"
"2243","FBXO7"
"2244","GTPBP1"
"2245","POLDIP3"
"2246","RAB36"
"2247","TIMP3"
"2248","PPP6R2"
"2249","SBF1"
"2250","SUN2"
"2251","CYB5R3"
"2252","DNAL4"
"2253","C22orf31"
"2254","MIOX"
"2255","LMF2"
"2256","RHBDD3"
"2257","PACSIN2"
"2258","TTLL1"
"2259","RASL10A"
"2260","AP1B1"
"2261","HMGXB4"
"2262","TOM1"
"2263","NEFH"
"2264","CHKB"
"2265","BIK"
"2266","HMOX1"
"2267","MCAT"
"2268","THOC5"
"2269","MCM5"
"2270","APOBEC3H"
"2271","ARSA"
"2272","TSPO"
"2273","RASD2"
"2274","TTLL12"
"2275","CBX7"
"2276","PDGFB"
"2277","ACR"
"2278","CABP7"
"2279","RPL3"
"2280","ZMAT5"
"2281","RBFOX2"
"2282","SYNGR1"
"2283","TAB1"
"2284","ASCC2"
"2285","MTMR3"
"2286","MIEF1"
"2287","APOL4"
"2288","PNPLA5"
"2289","APOL1"
"2290","PNPLA3"
"2291","MYH9"
"2292","CACNA1I"
"2293","SAMM50"
"2294","TXN2"
"2295","FOXRED2"
"2296","GRAP2"
"2297","EIF3D"
"2298","TNRC6B"
"2299","SGSM3"
"2300","IFT27"
"2301","PVALB"
"2302","KIAA0930"
"2303","NCF4"
"2304","CSF2RB"
"2305","SLC25A17"
"2306","UPK3A"
"2307","FAM118A"
"2308","KCTD17"
"2309","ST13"
"2310","IL2RB"
"2311","RBX1"
"2312","EP300"
"2313","L3MBTL2"
"2314","CHADL"
"2315","RANGAP1"
"2316","ZC3H7B"
"2317","PHF5A"
"2318","ACO2"
"2319","POLR3H"
"2320","TRMU"
"2321","PMM1"
"2322","DESI1"
"2323","CERK"
"2324","BRD1"
"2325","ZBED4"
"2326","MLC1"
"2327","HDAC10"
"2328","KCNK10"
"2329","ABHD4"
"2330","KHNYN"
"2331","FKBP3"
"2332","SDR39U1"
"2333","CTSG"
"2334","GZMH"
"2335","GZMB"
"2336","RBM23"
"2337","PRMT5"
"2338","COCH"
"2339","AP4S1"
"2340","POLE2"
"2341","VCPKMT"
"2342","SOS2"
"2343","CDKL1"
"2344","NIN"
"2345","PYGL"
"2346","TRIM9"
"2347","PSMC6"
"2348","GNPNAT1"
"2349","DDHD1"
"2350","CDKN3"
"2351","CNIH1"
"2352","CGRRF1"
"2353","ATP6V1D"
"2354","C14orf105"
"2355","PLEK2"
"2356","PIGH"
"2357","C14orf166B"
"2358","PSMA3"
"2359","VTI1B"
"2360","TIMM9"
"2361","GSTZ1"
"2362","KIAA0586"
"2363","TMED8"
"2364","SAMD15"
"2365","AHSA1"
"2366","DAAM1"
"2367","ISM2"
"2368","SPTLC2"
"2369","RIN3"
"2370","LGMN"
"2371","ALKBH1"
"2372","SNW1"
"2373","CHGA"
"2374","ITPK1"
"2375","DHRS7"
"2376","PPM1A"
"2377","SIX4"
"2378","GALNT16"
"2379","ASB2"
"2380","CEP128"
"2381","ERH"
"2382","HIF1A"
"2383","KIAA0247"
"2384","SRSF5"
"2385","SLC10A1"
"2386","EIF5"
"2387","SERPINA4"
"2388","SLC8A3"
"2389","DICER1"
"2390","ZFYVE21"
"2391","MTHFD1"
"2392","TCL1A"
"2393","ZC3H14"
"2394","TELO2"
"2395","PCNX"
"2396","BDKRB1"
"2397","GSKIP"
"2398","VRK1"
"2399","PSMC1"
"2400","PAPLN"
"2401","RPS6KA5"
"2402","SMEK1"
"2403","C14orf93"
"2404","PSMB5"
"2405","YY1"
"2406","ACIN1"
"2407","CCNB1IP1"
"2408","TRIP11"
"2409","APEX1"
"2410","PABPN1"
"2411","EFS"
"2412","ARHGAP5"
"2413","CINP"
"2414","DHRS2"
"2415","SRP54"
"2416","CPNE6"
"2417","CHD8"
"2418","PCK2"
"2419","KIAA0391"
"2420","DCAF11"
"2421","PSMA6"
"2422","NFKBIA"
"2423","EMC9"
"2424","PSME2"
"2425","BRMS1L"
"2426","REC8"
"2427","TM9SF1"
"2428","SEC23A"
"2429","GMPR2"
"2430","PNN"
"2431","RABGGTA"
"2432","NFATC4"
"2433","PLTP"
"2434","PCIF1"
"2435","GSS"
"2436","MMP9"
"2437","VSX1"
"2438","TRPC4AP"
"2439","PYGB"
"2440","ABHD12"
"2441","PROCR"
"2442","GINS1"
"2443","NINL"
"2444","CD40"
"2445","UQCC1"
"2446","ZMYND8"
"2447","SGK2"
"2448","IFT52"
"2449","MYBL2"
"2450","R3HDML"
"2451","HNF4A"
"2452","NDRG3"
"2453","SLA2"
"2454","C20orf24"
"2455","NFATC2"
"2456","RIMS4"
"2457","PABPC1L"
"2458","STK4"
"2459","SALL4"
"2460","ADNP"
"2461","PFDN4"
"2462","DOK5"
"2463","CSTF1"
"2464","BMP7"
"2465","RAE1"
"2466","TPD52L2"
"2467","DNAJC5"
"2468","NELFCD"
"2469","CTSZ"
"2470","PRPF6"
"2471","TUBB1"
"2472","SLMO2"
"2473","HRH3"
"2474","MTG2"
"2475","PSMA7"
"2476","SLCO4A1"
"2477","NTSR1"
"2478","MRGBP"
"2479","TCFL5"
"2480","DIDO1"
"2481","GID8"
"2482","SLC17A9"
"2483","BIRC7"
"2484","NKAIN4"
"2485","ARFGAP1"
"2486","AVP"
"2487","COL20A1"
"2488","CHRNA4"
"2489","EEF1A2"
"2490","PTK6"
"2491","GMEB2"
"2492","C20orf27"
"2493","SPEF1"
"2494","CDC25B"
"2495","ISM1"
"2496","RNF24"
"2497","ARFRP1"
"2498","NDUFAF5"
"2499","SEL1L2"
"2500","TRIB3"
"2501","RASSF2"
"2502","CSNK2A1"
"2503","SLC52A3"
"2504","RPS10L"
"2505","ANGPT4"
"2506","RSPO4"
"2507","CDS2"
"2508","PROKR2"
"2509","HM13"
"2510","SNPH"
"2511","MYLK2"
"2512","SIRPB1"
"2513","SEC23B"
"2514","FERMT1"
"2515","HAO1"
"2516","PDYN"
"2517","CCM2L"
"2518","PLCB4"
"2519","MYL9"
"2520","HCK"
"2521","TM9SF4"
"2522","TLDC2"
"2523","CRNKL1"
"2524","POFUT1"
"2525","SAMHD1"
"2526","PAK7"
"2527","KIF3B"
"2528","MROH8"
"2529","NOP56"
"2530","MANBAL"
"2531","IDH3B"
"2532","MAPRE1"
"2533","JAG1"
"2534","CDK5RAP1"
"2535","SNTA1"
"2536","OXT"
"2537","TTI1"
"2538","E2F1"
"2539","RPRD1B"
"2540","PXMP4"
"2541","CHMP4B"
"2542","BPI"
"2543","CST9L"
"2544","SLC32A1"
"2545","CST3"
"2546","ASIP"
"2547","CST4"
"2548","ACTR5"
"2549","WFDC2"
"2550","AHCY"
"2551","PPP1R16B"
"2552","SPINT3"
"2553","FAM83D"
"2554","EPPIN"
"2555","DHX35"
"2556","DNTTIP1"
"2557","MAP1LC3A"
"2558","SYNDIG1"
"2559","PIGU"
"2560","TNNC2"
"2561","ACOT8"
"2562","APMAP"
"2563","CELF4"
"2564","ZNF516"
"2565","CDH20"
"2566","ADNP2"
"2567","RBFA"
"2568","USP14"
"2569","VAPA"
"2570","METTL4"
"2571","LPIN2"
"2572","SMCHD1"
"2573","MYOM1"
"2574","MYL12A"
"2575","CEP76"
"2576","ST8SIA5"
"2577","CEP192"
"2578","RNMT"
"2579","SMAD7"
"2580","LIPG"
"2581","LAMA1"
"2582","RNF125"
"2583","ANKRD12"
"2584","NOL4"
"2585","POLI"
"2586","MIB1"
"2587","RBBP8"
"2588","RIOK3"
"2589","CSTF2"
"2590","H2BFM"
"2591","MXRA5"
"2592","VSIG1"
"2593","PSMD10"
"2594","ATG4A"
"2595","STS"
"2596","TBL1X"
"2597","GPR143"
"2598","PGRMC1"
"2599","POLA1"
"2600","MID1"
"2601","NKAP"
"2602","RHOXF1"
"2603","NXT2"
"2604","GUCY2F"
"2605","ATP1B4"
"2606","RP3-324O17.4"
"2607","ALG13"
"2608","PRPS2"
"2609","TLR8"
"2610","MOSPD1"
"2611","AMMECR1"
"2612","CHRDL1"
"2613","WDR13"
"2614","SUV39H1"
"2615","PAGE4"
"2616","SRPX"
"2617","GLRA2"
"2618","XIAP"
"2619","STAG2"
"2620","ATP11C"
"2621","MCF2"
"2622","F9"
"2623","ABCD1"
"2624","CCDC22"
"2625","CACNA1F"
"2626","SYP"
"2627","PLP2"
"2628","BMX"
"2629","LUZP4"
"2630","PLS3"
"2631","NAA10"
"2632","RENBP"
"2633","ELF4"
"2634","SMARCA1"
"2635","MTMR8"
"2636","ASB9"
"2637","ZC3H12B"
"2638","RBBP7"
"2639","PPP1R2P9"
"2640","KCND1"
"2641","UBE2NL"
"2642","OPN1LW"
"2643","SLC25A14"
"2644","TEX28P2"
"2645","FMR1"
"2646","PIM2"
"2647","SCML2"
"2648","SLC35A2"
"2649","PQBP1"
"2650","RS1"
"2651","PCSK1N"
"2652","EMD"
"2653","TAZ"
"2654","RAB40AL"
"2655","PGK1"
"2656","GATA1"
"2657","MAGT1"
"2658","SMS"
"2659","PHEX"
"2660","UBL4A"
"2661","CD99L2"
"2662","EEA1"
"2663","GPR50"
"2664","RP2"
