"","x"
"1328","ATP6V1G2.DDX39B"
"1329","ATP6V1G3"
"1330","ATP6V1H"
"1331","ATP7A"
"1332","ATP7B"
"1333","ATP8A1"
"1334","ATP8A2"
"1335","ATP8B1"
"1336","ATP8B2"
"1337","ATP8B3"
"1338","ATP8B4"
"1339","ATP8B5P"
"1340","ATP9A"
"1341","ATP9B"
"1342","ATPAF1"
"1343","ATPAF2"
"1344","ATPIF1"
"1345","ATR"
"1346","ATRAID"
"1347","ATRIP"
"1348","ATRN"
"1349","ATRNL1"
"1350","ATRX"
"1351","ATXN1"
"1352","ATXN10"
"1353","ATXN1L"
"1354","ATXN2"
"1355","ATXN2L"
"1356","ATXN3"
"1357","ATXN3L"
"1358","ATXN7"
"1359","ATXN7L1"
"1360","ATXN7L2"
"1361","ATXN7L3"
"1362","ATXN7L3B"
"1363","ATXN8OS"
"1364","AUH"
"1365","AUNIP"
"1366","AUP1"
"1367","AURKA"
"1368","AURKAIP1"
"1369","AURKB"
"1370","AURKC"
"1371","AUTS2"
"1372","AVEN"
"1373","AVIL"
"1374","AVL9"
"1375","AVP"
"1376","AVPI1"
"1377","AVPR1A"
"1378","AVPR1B"
"1379","AVPR2"
"1380","AWAT1"
"1381","AWAT2"
"1382","AXDND1"
"1383","AXIN1"
"1384","AXIN2"
"1385","AXL"
"1386","AZGP1"
"1387","AZGP1P1"
"1388","AZI2"
"1389","AZIN1"
"1390","AZIN2"
"1391","AZU1"
"1392","B2M"
"1393","B3GALNT1"
"1394","B3GALNT2"
"1395","B3GALT1"
"1396","B3GALT2"
"1397","B3GALT4"
"1398","B3GALT5"
"1399","B3GALT6"
"1400","B3GAT1"
"1401","B3GAT2"
"1402","B3GAT3"
"1403","B3GLCT"
"1404","B3GNT2"
"1405","B3GNT3"
"1406","B3GNT4"
"1407","B3GNT5"
"1408","B3GNT6"
"1409","B3GNT7"
"1410","B3GNT8"
"1411","B3GNT9"
"1412","B3GNTL1"
"1413","B4GALNT1"
"1414","B4GALNT2"
"1415","B4GALNT3"
"1416","B4GALNT4"
"1417","B4GALT1"
"1418","B4GALT2"
"1419","B4GALT3"
"1420","B4GALT4"
"1421","B4GALT5"
"1422","B4GALT6"
"1423","B4GALT7"
"1424","B4GAT1"
"1425","B9D1"
"1426","B9D2"
"1427","BAALC"
"1428","BAAT"
"1429","BABAM1"
"1430","BACE1"
"1431","BACE2"
"1432","BACH1"
"1433","BACH1.IT1"
"1434","BACH1.IT3"
"1435","BACH2"
"1436","BAD"
"1437","BAG1"
"1438","BAG2"
"1439","BAG3"
"1440","BAG4"
"1441","BAG5"
"1442","BAG6"
"1443","BAGE2"
"1444","BAGE5"
"1445","BAHCC1"
"1446","BAHD1"
"1447","BAIAP2"
"1448","BAIAP2L1"
"1449","BAIAP2L2"
"1450","BAIAP3"
"1451","BAK1"
"1452","BAMBI"
"1453","BANCR"
"1454","BANF1"
"1455","BANF2"
"1456","BANK1"
"1457","BANP"
"1458","BAP1"
"1459","BARD1"
"1460","BARHL1"
"1461","BARHL2"
"1462","BARX1"
"1463","BARX2"
"1464","BASP1"
"1465","BATF"
"1466","BATF2"
"1467","BATF3"
"1468","BAX"
"1469","BAZ1A"
"1470","BAZ1B"
"1471","BAZ2A"
"1472","BAZ2B"
"1473","BBC3"
"1474","BBIP1"
"1475","BBOX1"
"1476","BBS1"
"1477","BBS10"
"1478","BBS12"
"1479","BBS2"
"1480","BBS4"
"1481","BBS5"
"1482","BBS7"
"1483","BBS9"
"1484","BBX"
"1485","BCAM"
"1486","BCAN"
"1487","BCAP29"
"1488","BCAP31"
"1489","BCAR1"
"1490","BCAR3"
"1491","BCAR4"
"1492","BCAS1"
"1493","BCAS2"
"1494","BCAS3"
"1495","BCAS4"
"1496","BCAT1"
"1497","BCAT2"
"1498","BCCIP"
"1499","BCDIN3D"
"1500","BCHE"
"1501","BCKDHA"
"1502","BCKDHB"
"1503","BCKDK"
"1504","BCL10"
"1505","BCL11A"
"1506","BCL11B"
"1507","BCL2"
"1508","BCL2A1"
"1509","BCL2L1"
"1510","BCL2L10"
"1511","BCL2L11"
"1512","BCL2L12"
"1513","BCL2L13"
"1514","BCL2L14"
"1515","BCL2L15"
"1516","BCL2L2"
"1517","BCL2L2.PABPN1"
"1518","BCL3"
"1519","BCL6"
"1520","BCL6B"
"1521","BCL7A"
"1522","BCL7B"
"1523","BCL7C"
"1524","BCL9"
"1525","BCL9L"
"1526","BCLAF1"
"1527","BCO1"
"1528","BCO2"
"1529","BCOR"
"1530","BCORL1"
"1531","BCORP1"
"1532","BCR"
"1533","BCRP2"
"1534","BCRP3"
"1535","BCS1L"
"1536","BDH1"
"1537","BDH2"
"1538","BDKRB1"
"1539","BDKRB2"
"1540","BDNF"
"1541","BDP1"
"1542","BEAN1"
"1543","BECN1"
"1544","BECN2"
"1545","BEGAIN"
"1546","BEND2"
"1547","BEND3"
"1548","BEND4"
"1549","BEND5"
"1550","BEND6"
"1551","BEND7"
"1552","BEST1"
"1553","BEST2"
"1554","BEST3"
"1555","BEST4"
"1556","BET1"
"1557","BET1L"
"1558","BEX1"
"1559","BEX2"
"1560","BEX4"
"1561","BEX5"
"1562","BFAR"
"1563","BFSP1"
"1564","BFSP2"
"1565","BGLAP"
"1566","BGN"
"1567","BHLHA15"
"1568","BHLHA9"
"1569","BHLHB9"
"1570","BHLHE22"
"1571","BHLHE23"
"1572","BHLHE40"
"1573","BHLHE41"
"1574","BHMT"
"1575","BHMT2"
"1576","BICC1"
"1577","BICD1"
"1578","BICD2"
"1579","BID"
"1580","BIK"
"1581","BIN1"
"1582","BIN2"
"1583","BIN3"
"1584","BIRC2"
"1585","BIRC3"
"1586","BIRC5"
"1587","BIRC6"
"1588","BIRC7"
"1589","BIRC8"
"1590","BIVM"
"1591","BLACE"
"1592","BLCAP"
"1593","BLID"
"1594","BLK"
"1595","BLM"
"1596","BLMH"
"1597","BLNK"
"1598","BLOC1S1"
"1599","BLOC1S2"
"1600","BLOC1S3"
"1601","BLOC1S4"
"1602","BLOC1S5"
"1603","BLOC1S5.TXNDC5"
"1604","BLOC1S6"
"1605","BLVRA"
"1606","BLVRB"
"1607","BLZF1"
"1608","BMF"
"1609","BMI1"
"1610","BMP1"
"1611","BMP10"
"1612","BMP15"
"1613","BMP2"
"1614","BMP2K"
"1615","BMP3"
"1616","BMP4"
"1617","BMP5"
"1618","BMP6"
"1619","BMP7"
"1620","BMP8A"
"1621","BMP8B"
"1622","BMPER"
"1623","BMPR1A"
"1624","BMPR1B"
"1625","BMPR2"
"1626","BMS1"
"1627","BMS1P17"
"1628","BMS1P22"
"1629","BMS1P4"
"1630","BMX"
"1631","BNC1"
"1632","BNC2"
"1633","BNIP1"
"1634","BNIP2"
"1635","BNIP3"
"1636","BNIP3L"
"1637","BNIPL"
"1638","BOC"
"1639","BOD1"
"1640","BOD1L1"
"1641","BOD1L2"
"1642","BOK"
"1643","BOLA1"
"1644","BOLA2"
"1645","BOLA2B"
"1646","BOLA3"
"1647","BOLL"
"1648","BOP1"
"1649","BORA"
"1650","BPESC1"
"1651","BPGM"
"1652","BPHL"
"1653","BPI"
"1654","BPIFA1"
"1655","BPIFA2"
"1656","BPIFA3"
"1657","BPIFA4P"
"1658","BPIFB1"
"1659","BPIFB2"
"1660","BPIFB3"
"1661","BPIFB4"
"1662","BPIFB6"
"1663","BPIFB9P"
"1664","BPIFC"
"1665","BPNT1"
"1666","BPTF"
"1667","BPY2"
"1668","BPY2B"
"1669","BPY2C"
"1670","BRAF"
"1671","BRAP"
"1672","BRAT1"
"1673","BRCA1"
"1674","BRCA2"
"1675","BRCC3"
"1676","BRD1"
"1677","BRD2"
"1678","BRD3"
"1679","BRD4"
"1680","BRD7"
"1681","BRD8"
"1682","BRD9"
"1683","BRDT"
"1684","BRE"
"1685","BRF1"
"1686","BRF2"
"1687","BRI3"
"1688","BRI3BP"
"1689","BRICD5"
"1690","BRINP1"
"1691","BRINP2"
"1692","BRINP3"
"1693","BRIP1"
"1694","BRIX1"
"1695","BRK1"
"1696","BRMS1"
"1697","BRMS1L"
"1698","BROX"
"1699","BRPF1"
"1700","BRPF3"
"1701","BRS3"
"1702","BRSK1"
"1703","BRSK2"
"1704","BRWD1"
"1705","BRWD3"
"1706","BSCL2"
"1707","BSDC1"
"1708","BSG"
"1709","BSN"
"1710","BSND"
"1711","BSPH1"
"1712","BSPRY"
"1713","BST1"
"1714","BST2"
"1715","BTAF1"
"1716","BTBD1"
"1717","BTBD10"
"1718","BTBD11"
"1719","BTBD16"
"1720","BTBD17"
"1721","BTBD18"
"1722","BTBD19"
"1723","BTBD2"
"1724","BTBD3"
"1725","BTBD6"
"1726","BTBD7"
"1727","BTBD8"
"1728","BTBD9"
"1729","BTC"
"1730","BTD"
"1731","BTF3"
"1732","BTF3L4"
"1733","BTG1"
"1734","BTG2"
"1735","BTG3"
"1736","BTG4"
"1737","BTK"
"1738","BTLA"
"1739","BTN1A1"
"1740","BTN2A1"
"1741","BTN2A2"
"1742","BTN2A3P"
"1743","BTN3A1"
"1744","BTN3A2"
"1745","BTN3A3"
"1746","BTNL2"
"1747","BTNL3"
"1748","BTNL8"
"1749","BTNL9"
"1750","BTRC"
"1751","BUB1"
"1752","BUB1B"
"1753","BUB3"
"1754","BUD13"
"1755","BUD31"
"1756","BVES"
"1757","BYSL"
"1758","BZRAP1"
"1759","BZW1"
"1760","BZW2"
"1761","C10orf10"
"1762","C10orf105"
"1763","C10orf107"
"1764","C10orf11"
"1765","C10orf111"
"1766","C10orf113"
"1767","C10orf12"
"1768","C10orf120"
"1769","C10orf126"
"1770","C10orf128"
"1771","C10orf131"
"1772","C10orf142"
"1773","C10orf2"
"1774","C10orf25"
"1775","C10orf32"
"1776","C10orf35"
"1777","C10orf53"
"1778","C10orf54"
"1779","C10orf55"
"1780","C10orf62"
"1781","C10orf67"
"1782","C10orf71"
"1783","C10orf76"
"1784","C10orf82"
"1785","C10orf88"
"1786","C10orf90"
"1787","C10orf91"
"1788","C10orf95"
"1789","C10orf99"
"1790","C11orf1"
"1791","C11orf16"
"1792","C11orf21"
"1793","C11orf24"
"1794","C11orf30"
"1795","C11orf31"
"1796","C11orf39"
"1797","C11orf40"
"1798","C11orf42"
"1799","C11orf44"
"1800","C11orf45"
"1801","C11orf49"
"1802","C11orf52"
"1803","C11orf53"
"1804","C11orf54"
"1805","C11orf57"
"1806","C11orf58"
"1807","C11orf63"
"1808","C11orf65"
"1809","C11orf68"
"1810","C11orf70"
"1811","C11orf71"
"1812","C11orf72"
"1813","C11orf73"
"1814","C11orf74"
"1815","C11orf80"
"1816","C11orf84"
"1817","C11orf85"
"1818","C11orf86"
"1819","C11orf87"
"1820","C11orf88"
"1821","C11orf91"
"1822","C11orf94"
"1823","C11orf95"
"1824","C11orf96"
"1825","C11orf98"
"1826","C12orf10"
"1827","C12orf29"
"1828","C12orf4"
"1829","C12orf40"
"1830","C12orf42"
"1831","C12orf43"
"1832","C12orf45"
"1833","C12orf49"
"1834","C12orf50"
"1835","C12orf54"
"1836","C12orf56"
"1837","C12orf57"
"1838","C12orf60"
"1839","C12orf65"
"1840","C12orf66"
"1841","C12orf71"
"1842","C12orf73"
"1843","C12orf74"
"1844","C12orf75"
"1845","C12orf76"
"1846","C12orf77"
"1847","C12orf79"
"1848","C12orf80"
"1849","C14orf1"
"1850","C14orf105"
"1851","C14orf119"
"1852","C14orf132"
"1853","C14orf142"
"1854","C14orf159"
"1855","C14orf166"
"1856","C14orf169"
"1857","C14orf177"
"1858","C14orf178"
"1859","C14orf180"
"1860","C14orf2"
"1861","C14orf28"
"1862","C14orf37"
"1863","C14orf39"
"1864","C14orf79"
"1865","C14orf80"
"1866","C14orf93"
"1867","C15orf26"
"1868","C15orf27"
"1869","C15orf32"
"1870","C15orf38.AP3S2"
"1871","C15orf39"
"1872","C15orf40"
"1873","C15orf41"
"1874","C15orf43"
"1875","C15orf48"
"1876","C15orf52"
"1877","C15orf53"
"1878","C15orf54"
"1879","C15orf56"
"1880","C15orf57"
"1881","C15orf59"
"1882","C15orf61"
"1883","C15orf62"
"1884","C15orf65"
"1885","C16orf13"
"1886","C16orf45"
"1887","C16orf46"
"1888","C16orf47"
"1889","C16orf52"
"1890","C16orf54"
"1891","C16orf58"
"1892","C16orf59"
"1893","C16orf62"
"1894","C16orf70"
"1895","C16orf71"
"1896","C16orf72"
"1897","C16orf74"
"1898","C16orf78"
"1899","C16orf86"
"1900","C16orf87"
"1901","C16orf89"
"1902","C16orf90"
"1903","C16orf91"
"1904","C16orf92"
"1905","C16orf93"
"1906","C16orf95"
"1907","C16orf97"
"1908","C17orf100"
"1909","C17orf102"
"1910","C17orf104"
"1911","C17orf105"
"1912","C17orf107"
"1913","C17orf112"
"1914","C17orf47"
"1915","C17orf49"
"1916","C17orf50"
"1917","C17orf51"
"1918","C17orf53"
"1919","C17orf58"
"1920","C17orf59"
"1921","C17orf62"
"1922","C17orf64"
"1923","C17orf67"
"1924","C17orf74"
"1925","C17orf75"
"1926","C17orf77"
"1927","C17orf78"
"1928","C17orf80"
"1929","C17orf85"
"1930","C17orf89"
"1931","C17orf96"
"1932","C17orf97"
"1933","C17orf98"
"1934","C17orf99"
"1935","C18orf21"
"1936","C18orf25"
"1937","C18orf32"
"1938","C18orf42"
"1939","C18orf54"
"1940","C18orf63"
"1941","C18orf65"
"1942","C18orf8"
"1943","C19orf12"
"1944","C19orf18"
"1945","C19orf24"
"1946","C19orf25"
"1947","C19orf33"
"1948","C19orf35"
"1949","C19orf38"
"1950","C19orf43"
"1951","C19orf44"
"1952","C19orf45"
"1953","C19orf47"
"1954","C19orf48"
"1955","C19orf52"
"1956","C19orf53"
"1957","C19orf54"
"1958","C19orf57"
"1959","C19orf60"
"1960","C19orf66"
"1961","C19orf68"
"1962","C19orf70"
"1963","C19orf71"
"1964","C19orf73"
"1965","C19orf80"
"1966","C19orf81"
"1967","C19orf84"
"1968","C1D"
"1969","C1GALT1"
"1970","C1GALT1C1"
"1971","C1QA"
"1972","C1QB"
"1973","C1QBP"
"1974","C1QC"
"1975","C1QL1"
"1976","C1QL2"
"1977","C1QL3"
"1978","C1QL4"
"1979","C1QTNF1"
"1980","C1QTNF2"
"1981","C1QTNF3"
"1982","C1QTNF3.AMACR"
"1983","C1QTNF4"
"1984","C1QTNF5"
"1985","C1QTNF6"
"1986","C1QTNF7"
"1987","C1QTNF9"
"1988","C1QTNF9B"
"1989","C1R"
"1990","C1RL"
"1991","C1S"
"1992","C1orf100"
"1993","C1orf101"
"1994","C1orf105"
"1995","C1orf106"
"1996","C1orf109"
"1997","C1orf110"
"1998","C1orf111"
"1999","C1orf112"
"2000","C1orf115"
"2001","C1orf116"
"2002","C1orf122"
"2003","C1orf123"
"2004","C1orf127"
"2005","C1orf131"
"2006","C1orf132"
"2007","C1orf140"
"2008","C1orf141"
"2009","C1orf143"
"2010","C1orf145"
"2011","C1orf146"
"2012","C1orf147"
"2013","C1orf158"
"2014","C1orf159"
"2015","C1orf162"
"2016","C1orf167"
"2017","C1orf168"
"2018","C1orf174"
"2019","C1orf177"
"2020","C1orf185"
"2021","C1orf186"
"2022","C1orf189"
"2023","C1orf194"
"2024","C1orf195"
"2025","C1orf198"
"2026","C1orf204"
"2027","C1orf21"
"2028","C1orf210"
"2029","C1orf216"
"2030","C1orf220"
"2031","C1orf226"
"2032","C1orf228"
"2033","C1orf233"
"2034","C1orf234"
"2035","C1orf27"
"2036","C1orf35"
"2037","C1orf43"
"2038","C1orf50"
"2039","C1orf52"
"2040","C1orf53"
"2041","C1orf54"
"2042","C1orf56"
"2043","C1orf61"
"2044","C1orf64"
"2045","C1orf68"
"2046","C1orf74"
"2047","C1orf87"
"2048","C1orf94"
"2049","C2"
"2050","C20orf141"
"2051","C20orf144"
"2052","C20orf173"
"2053","C20orf187"
"2054","C20orf194"
"2055","C20orf195"
"2056","C20orf196"
"2057","C20orf197"
"2058","C20orf202"
"2059","C20orf203"
"2060","C20orf24"
"2061","C20orf27"
"2062","C20orf62"
"2063","C20orf78"
"2064","C20orf85"
"2065","C20orf96"
"2066","C21orf140"
"2067","C21orf2"
"2068","C21orf33"
"2069","C21orf58"
"2070","C21orf59"
"2071","C21orf62"
"2072","C21orf91"
"2073","C21orf91.OT1"
"2074","C22orf15"
"2075","C22orf23"
"2076","C22orf24"
"2077","C22orf29"
"2078","C22orf31"
"2079","C22orf34"
"2080","C22orf39"
"2081","C22orf42"
"2082","C22orf46"
"2083","C2CD2"
"2084","C2CD2L"
"2085","C2CD3"
"2086","C2CD4A"
"2087","C2CD4B"
"2088","C2CD4C"
"2089","C2CD4D"
"2090","C2CD5"
"2091","C2orf15"
"2092","C2orf16"
"2093","C2orf27A"
"2094","C2orf27B"
"2095","C2orf40"
"2096","C2orf42"
"2097","C2orf44"
"2098","C2orf47"
"2099","C2orf48"
"2100","C2orf49"
"2101","C2orf50"
"2102","C2orf54"
"2103","C2orf57"
"2104","C2orf61"
"2105","C2orf66"
"2106","C2orf68"
"2107","C2orf69"
"2108","C2orf70"
"2109","C2orf71"
"2110","C2orf72"
"2111","C2orf73"
"2112","C2orf74"
"2113","C2orf76"
"2114","C2orf78"
"2115","C2orf80"
"2116","C2orf81"
"2117","C2orf82"
"2118","C2orf83"
"2119","C2orf88"
"2120","C2orf91"
"2121","C3"
"2122","C3AR1"
"2123","C3orf14"
"2124","C3orf17"
"2125","C3orf18"
"2126","C3orf20"
"2127","C3orf22"
"2128","C3orf30"
"2129","C3orf33"
"2130","C3orf35"
"2131","C3orf36"
"2132","C3orf38"
"2133","C3orf49"
"2134","C3orf52"
"2135","C3orf56"
"2136","C3orf58"
"2137","C3orf62"
"2138","C3orf67"
"2139","C3orf70"
"2140","C3orf79"
"2141","C3orf80"
"2142","C3orf84"
"2143","C4A"
"2144","C4B"
"2145","C4BPA"
"2146","C4BPB"
"2147","C4orf17"
"2148","C4orf19"
"2149","C4orf22"
"2150","C4orf26"
"2151","C4orf27"
"2152","C4orf29"
"2153","C4orf3"
"2154","C4orf32"
"2155","C4orf33"
"2156","C4orf36"
"2157","C4orf45"
"2158","C4orf46"
"2159","C4orf47"
"2160","C4orf48"
"2161","C4orf50"
"2162","C4orf51"
"2163","C5"
"2164","C5AR1"
"2165","C5AR2"
"2166","C5orf15"
"2167","C5orf17"
"2168","C5orf22"
"2169","C5orf24"
"2170","C5orf28"
"2171","C5orf30"
"2172","C5orf34"
"2173","C5orf38"
"2174","C5orf42"
"2175","C5orf45"
"2176","C5orf46"
"2177","C5orf47"
"2178","C5orf49"
"2179","C5orf51"
"2180","C5orf52"
"2181","C5orf56"
"2182","C5orf58"
"2183","C5orf60"
"2184","C5orf63"
"2185","C5orf64"
"2186","C5orf66"
"2187","C6"
"2188","C6orf1"
"2189","C6orf10"
"2190","C6orf106"
"2191","C6orf118"
"2192","C6orf120"
"2193","C6orf132"
"2194","C6orf136"
"2195","C6orf141"
"2196","C6orf15"
"2197","C6orf163"
"2198","C6orf165"
"2199","C6orf201"
"2200","C6orf203"
"2201","C6orf222"
"2202","C6orf223"
"2203","C6orf226"
"2204","C6orf25"
"2205","C6orf47"
"2206","C6orf48"
"2207","C6orf49"
"2208","C6orf52"
"2209","C6orf58"
"2210","C6orf62"
"2211","C6orf89"
"2212","C6orf99"
"2213","C7"
"2214","C7orf25"
"2215","C7orf26"
"2216","C7orf31"
"2217","C7orf33"
"2218","C7orf34"
"2219","C7orf43"
"2220","C7orf49"
"2221","C7orf50"
"2222","C7orf55"
"2223","C7orf55.LUC7L2"
"2224","C7orf57"
"2225","C7orf60"
"2226","C7orf61"
"2227","C7orf62"
"2228","C7orf65"
"2229","C7orf66"
"2230","C7orf69"
"2231","C7orf71"
"2232","C7orf73"
"2233","C7orf77"
"2234","C8A"
"2235","C8B"
"2236","C8G"
"2237","C8orf22"
"2238","C8orf31"
"2239","C8orf33"
"2240","C8orf34"
"2241","C8orf37"
"2242","C8orf4"
"2243","C8orf44"
"2244","C8orf44.SGK3"
"2245","C8orf46"
"2246","C8orf48"
"2247","C8orf58"
"2248","C8orf59"
"2249","C8orf74"
"2250","C8orf76"
"2251","C8orf82"
"2252","C8orf86"
"2253","C8orf87"
"2254","C8orf88"
"2255","C8orf89"
"2256","C9"
"2257","C9orf106"
"2258","C9orf114"
"2259","C9orf116"
"2260","C9orf117"
"2261","C9orf131"
"2262","C9orf135"
"2263","C9orf139"
"2264","C9orf142"
"2265","C9orf147"
"2266","C9orf152"
"2267","C9orf153"
"2268","C9orf156"
"2269","C9orf16"
"2270","C9orf170"
"2271","C9orf171"
"2272","C9orf172"
"2273","C9orf173"
"2274","C9orf24"
"2275","C9orf3"
"2276","C9orf40"
"2277","C9orf43"
"2278","C9orf47"
"2279","C9orf50"
"2280","C9orf57"
"2281","C9orf62"
"2282","C9orf64"
"2283","C9orf66"
"2284","C9orf69"
"2285","C9orf72"
"2286","C9orf78"
"2287","C9orf84"
"2288","C9orf85"
"2289","C9orf89"
"2290","C9orf9"
"2291","C9orf91"
"2292","C9orf92"
"2293","CA1"
"2294","CA10"
"2295","CA11"
"2296","CA12"
"2297","CA13"
"2298","CA14"
"2299","CA2"
"2300","CA3"
"2301","CA4"
"2302","CA5A"
"2303","CA5B"
"2304","CA5BP1"
"2305","CA6"
"2306","CA7"
"2307","CA8"
"2308","CA9"
"2309","CAAP1"
"2310","CAB39"
"2311","CAB39L"
"2312","CABIN1"
"2313","CABLES1"
"2314","CABP1"
"2315","CABP2"
"2316","CABP4"
"2317","CABP5"
"2318","CABP7"
"2319","CABS1"
"2320","CABYR"
"2321","CACFD1"
"2322","CACHD1"
"2323","CACNA1A"
"2324","CACNA1B"
"2325","CACNA1C"
"2326","CACNA1C.IT2"
"2327","CACNA1D"
"2328","CACNA1E"
"2329","CACNA1F"
"2330","CACNA1G"
"2331","CACNA1H"
"2332","CACNA1I"
"2333","CACNA1S"
"2334","CACNA2D1"
"2335","CACNA2D2"
"2336","CACNA2D3"
"2337","CACNA2D4"
"2338","CACNB1"
"2339","CACNB2"
"2340","CACNB3"
"2341","CACNB4"
"2342","CACNG1"
"2343","CACNG2"
"2344","CACNG3"
"2345","CACNG4"
"2346","CACNG5"
"2347","CACNG6"
"2348","CACNG7"
"2349","CACNG8"
"2350","CACTIN"
"2351","CACUL1"
"2352","CACYBP"
"2353","CAD"
"2354","CADM1"
"2355","CADM2"
"2356","CADM3"
"2357","CADM4"
"2358","CADPS"
"2359","CADPS2"
"2360","CAGE1"
"2361","CALB1"
"2362","CALB2"
"2363","CALCA"
"2364","CALCB"
"2365","CALCOCO1"
"2366","CALCOCO2"
"2367","CALCR"
"2368","CALCRL"
"2369","CALD1"
"2370","CALHM1"
"2371","CALHM2"
"2372","CALHM3"
"2373","CALM1"
"2374","CALM2"
"2375","CALM3"
"2376","CALML3"
"2377","CALML4"
"2378","CALML5"
"2379","CALML6"
"2380","CALN1"
"2381","CALR"
"2382","CALR3"
"2383","CALU"
"2384","CALY"
"2385","CAMK1"
"2386","CAMK1D"
"2387","CAMK1G"
"2388","CAMK2A"
"2389","CAMK2B"
"2390","CAMK2D"
"2391","CAMK2G"
"2392","CAMK2N1"
"2393","CAMK2N2"
"2394","CAMK4"
"2395","CAMKK1"
"2396","CAMKK2"
"2397","CAMKMT"
"2398","CAMKV"
"2399","CAMLG"
"2400","CAMP"
"2401","CAMSAP1"
"2402","CAMSAP2"
"2403","CAMSAP3"
"2404","CAMTA1"
"2405","CAMTA2"
"2406","CAND1"
"2407","CAND2"
"2408","CANT1"
"2409","CANX"
"2410","CAP1"
"2411","CAP2"
"2412","CAPG"
"2413","CAPN1"
"2414","CAPN10"
"2415","CAPN11"
"2416","CAPN12"
"2417","CAPN13"
"2418","CAPN14"
"2419","CAPN15"
"2420","CAPN2"
"2421","CAPN3"
"2422","CAPN5"
"2423","CAPN6"
"2424","CAPN7"
"2425","CAPN8"
"2426","CAPN9"
"2427","CAPNS1"
"2428","CAPNS2"
"2429","CAPRIN1"
"2430","CAPRIN2"
"2431","CAPS"
"2432","CAPS2"
"2433","CAPSL"
"2434","CAPZA1"
"2435","CAPZA2"
"2436","CAPZA3"
"2437","CAPZB"
"2438","CARD10"
"2439","CARD11"
"2440","CARD14"
"2441","CARD16"
"2442","CARD17"
"2443","CARD18"
"2444","CARD6"
"2445","CARD8"
"2446","CARD9"
"2447","CARF"
"2448","CARHSP1"
"2449","CARKD"
"2450","CARM1"
"2451","CARM1P1"
"2452","CARNMT1"
"2453","CARNS1"
"2454","CARS"
"2455","CARS2"
"2456","CARTPT"
"2457","CASC1"
"2458","CASC10"
"2459","CASC11"
"2460","CASC15"
"2461","CASC16"
"2462","CASC17"
"2463","CASC18"
"2464","CASC2"
"2465","CASC21"
"2466","CASC23"
"2467","CASC3"
"2468","CASC4"
"2469","CASC5"
"2470","CASC6"
"2471","CASC8"
"2472","CASC9"
"2473","CASD1"
"2474","CASK"
"2475","CASKIN1"
"2476","CASKIN2"
"2477","CASP1"
"2478","CASP10"
"2479","CASP12"
"2480","CASP14"
"2481","CASP16P"
"2482","CASP2"
"2483","CASP3"
"2484","CASP4"
"2485","CASP5"
"2486","CASP6"
"2487","CASP7"
"2488","CASP8"
"2489","CASP8AP2"
"2490","CASP9"
"2491","CASQ1"
"2492","CASQ2"
"2493","CASR"
"2494","CASS4"
"2495","CAST"
"2496","CASZ1"
"2497","CAT"
"2498","CATIP"
"2499","CATSPER1"
"2500","CATSPER2"
"2501","CATSPER2P1"
"2502","CATSPER3"
"2503","CATSPER4"
"2504","CATSPERB"
"2505","CATSPERD"
"2506","CATSPERG"
"2507","CAV1"
"2508","CAV2"
"2509","CAV3"
"2510","CBARP"
"2511","CBFA2T2"
"2512","CBFA2T3"
"2513","CBFB"
"2514","CBL"
"2515","CBLB"
"2516","CBLC"
"2517","CBLL1"
"2518","CBLN1"
"2519","CBLN2"
"2520","CBLN3"
"2521","CBLN4"
"2522","CBR1"
"2523","CBR3"
"2524","CBR4"
"2525","CBS"
"2526","CBSL"
"2527","CBWD1"
"2528","CBWD2"
"2529","CBWD3"
"2530","CBWD5"
"2531","CBWD7"
"2532","CBX1"
"2533","CBX2"
"2534","CBX3"
"2535","CBX3P2"
"2536","CBX3P4"
"2537","CBX4"
"2538","CBX5"
"2539","CBX6"
"2540","CBX7"
"2541","CBX8"
"2542","CBY1"
"2543","CBY3"
"2544","CC2D1A"
"2545","CC2D1B"
"2546","CC2D2A"
"2547","CC2D2B"
"2548","CCAR1"
"2549","CCAR2"
"2550","CCAT1"
"2551","CCBE1"
"2552","CCBL1"
"2553","CCBL2"
"2554","CCDC101"
"2555","CCDC102A"
"2556","CCDC102B"
"2557","CCDC103"
"2558","CCDC105"
"2559","CCDC106"
"2560","CCDC107"
"2561","CCDC108"
"2562","CCDC109B"
"2563","CCDC110"
"2564","CCDC112"
"2565","CCDC113"
"2566","CCDC114"
"2567","CCDC115"
"2568","CCDC116"
"2569","CCDC117"
"2570","CCDC12"
"2571","CCDC120"
"2572","CCDC121"
"2573","CCDC122"
"2574","CCDC124"
"2575","CCDC125"
"2576","CCDC126"
"2577","CCDC127"
"2578","CCDC129"
"2579","CCDC13"
"2580","CCDC130"
"2581","CCDC134"
"2582","CCDC136"
"2583","CCDC137"
"2584","CCDC138"
"2585","CCDC14"
"2586","CCDC140"
"2587","CCDC141"
"2588","CCDC142"
"2589","CCDC144A"
"2590","CCDC144B"
"2591","CCDC144CP"
"2592","CCDC144NL"
"2593","CCDC146"
"2594","CCDC148"
"2595","CCDC149"
"2596","CCDC15"
"2597","CCDC150"
"2598","CCDC151"
"2599","CCDC152"
"2600","CCDC153"
"2601","CCDC154"
"2602","CCDC155"
"2603","CCDC157"
"2604","CCDC158"
